"/target/f3d/wrench/force/y_x","/target/f3d/wrench/force/y_y","/target/f3d/wrench/force/x_y","/target/f3d/wrench/force/z_y"
128.364,0,0,0,
128.365,0,0,0,
128.366,0,0,0,
128.367,0,0,0,
128.368,0,0,0,
128.369,0,0,0,
128.37,0,0,0,
128.371,0,0,0,
128.372,0,0,0,
128.373,0,0,0,
128.374,0,0,0,
128.375,0,0,0,
128.376,0,0,0,
128.377,0,0,0,
128.378,0,0,0,
128.379,0,0,0,
128.38,0,0,0,
128.381,0,0,0,
128.382,0,0,0,
128.383,0,0,0,
128.384,0,0,0,
128.385,0,0,0,
128.386,0,0,0,
128.387,0,0,0,
128.388,0,0,0,
128.389,0,0,0,
128.39,0,0,0,
128.391,0,0,0,
128.392,0,0,0,
128.393,0,0,0,
128.394,0,0,0,
128.395,0,0,0,
128.396,0,0,0,
128.397,0,0,0,
128.398,0,0,0,
128.399,0,0,0,
128.4,0,0,0,
128.401,0,0,0,
128.402,0,0,0,
128.403,0,0,0,
128.404,0,0,0,
128.405,0,0,0,
128.406,0,0,0,
128.407,0,0,0,
128.408,0,0,0,
128.409,0,0,0,
128.41,0,0,0,
128.411,0,0,0,
128.412,0,0,0,
128.413,0,0,0,
128.414,0,0,0,
128.415,0,0,0,
128.416,0,0,0,
128.417,0,0,0,
128.418,0,0,0,
128.419,0,0,0,
128.42,0,0,0,
128.421,0,0,0,
128.422,0,0,0,
128.423,0,0,0,
128.424,0,0,0,
128.425,0,0,0,
128.426,0,0,0,
128.427,0,0,0,
128.428,0,0,0,
128.429,0,0,0,
128.43,0,0,0,
128.431,0,0,0,
128.432,0,0,0,
128.433,0,0,0,
128.434,0,0,0,
128.435,0,0,0,
128.436,0,0,0,
128.437,0,0,0,
128.438,0,0,0,
128.439,0,0,0,
128.44,0,0,0,
128.441,0,0,0,
128.442,0,0,0,
128.443,0,0,0,
128.444,0,0,0,
128.445,0,0,0,
128.446,0,0,0,
128.447,0,0,0,
128.448,0,0,0,
128.449,0,0,0,
128.45,0,0,0,
128.451,0,0,0,
128.452,0,0,0,
128.453,0,0,0,
128.454,0,0,0,
128.455,0,0,0,
128.456,0,0,0,
128.457,0,0,0,
128.458,0,0,0,
128.459,0,0,0,
128.46,0,0,0,
128.461,0,0,0,
128.462,0,0,0,
128.463,0,0,0,
128.464,0,0,0,
128.465,0,0,0,
128.466,0,0,0,
128.467,0,0,0,
128.468,0,0,0,
128.469,0,0,0,
128.47,0,0,0,
128.471,0,0,0,
128.472,0,0,0,
128.473,0,0,0,
128.474,0,0,0,
128.475,0,0,0,
128.476,0,0,0,
128.477,0,0,0,
128.478,0,0,0,
128.479,0,0,0,
128.48,0,0,0,
128.481,0,0,0,
128.482,0,0,0,
128.483,0,0,0,
128.484,0,0,0,
128.485,0,0,0,
128.486,0,0,0,
128.487,0,0,0,
128.488,0,0,0,
128.489,0,0,0,
128.49,0,0,0,
128.491,0,0,0,
128.492,0,0,0,
128.493,0,0,0,
128.494,0,0,0,
128.495,0,0,0,
128.496,0,0,0,
128.497,0,0,0,
128.498,0,0,0,
128.499,0,0,0,
128.5,0,0,0,
128.501,0,0,0,
128.502,0,0,0,
128.503,0,0,0,
128.504,0,0,0,
128.505,0,0,0,
128.506,0,0,0,
128.507,0,0,0,
128.508,0,0,0,
128.509,0,0,0,
128.51,0,0,0,
128.511,0,0,0,
128.512,0,0,0,
128.513,0,0,0,
128.514,0,0,0,
128.515,0,0,0,
128.516,0,0,0,
128.517,0,0,0,
128.518,0,0,0,
128.519,0,0,0,
128.52,0,0,0,
128.521,0,0,0,
128.522,0,0,0,
128.523,0,0,0,
128.524,0,0,0,
128.525,0,0,0,
128.526,0,0,0,
128.527,0,0,0,
128.528,0,0,0,
128.529,0,0,0,
128.53,0,0,0,
128.531,0,0,0,
128.532,0,0,0,
128.533,0,0,0,
128.534,0,0,0,
128.535,0,0,0,
128.536,0,0,0,
128.537,0,0,0,
128.538,0,0,0,
128.539,0,0,0,
128.54,0,0,0,
128.541,0,0,0,
128.542,0,0,0,
128.543,0,0,0,
128.544,0,0,0,
128.545,0,0,0,
128.546,0,0,0,
128.547,0,0,0,
128.548,0,0,0,
128.549,0,0,0,
128.55,0,0,0,
128.551,0,0,0,
128.552,0,0,0,
128.553,0,0,0,
128.554,0,0,0,
128.555,0,0,0,
128.556,0,0,0,
128.557,0,0,0,
128.558,0,0,0,
128.559,0,0,0,
128.56,0,0,0,
128.561,0,0,0,
128.562,0,0,0,
128.563,0,0,0,
128.564,0,0,0,
128.565,0,0,0,
128.566,0,0,0,
128.567,0,0,0,
128.568,0,0,0,
128.569,0,0,0,
128.57,0,0,0,
128.571,0,0,0,
128.572,0,0,0,
128.573,0,0,0,
128.574,0,0,0,
128.575,0,0,0,
128.576,0,0,0,
128.577,0,0,0,
128.578,0,0,0,
128.579,0,0,0,
128.58,0,0,0,
128.581,0,0,0,
128.582,0,0,0,
128.583,0,0,0,
128.584,0,0,0,
128.585,0,0,0,
128.586,0,0,0,
128.587,0,0,0,
128.588,0,0,0,
128.589,0,0,0,
128.59,0,0,0,
128.591,0,0,0,
128.592,0,0,0,
128.593,0,0,0,
128.594,0,0,0,
128.595,0,0,0,
128.596,0,0,0,
128.597,0,0,0,
128.598,0,0,0,
128.599,0,0,0,
128.6,0,0,0,
128.601,0,0,0,
128.602,0,0,0,
128.603,0,0,0,
128.604,0,0,0,
128.605,0,0,0,
128.606,0,0,0,
128.607,0,0,0,
128.608,0,0,0,
128.609,0,0,0,
128.61,0,0,0,
128.611,0,0,0,
128.612,0,0,0,
128.613,0,0,0,
128.614,0,0,0,
128.615,0,0,0,
128.616,0,0,0,
128.617,0,0,0,
128.618,0,0,0,
128.619,0,0,0,
128.62,0,0,0,
128.621,0,0,0,
128.622,0,0,0,
128.623,0,0,0,
128.624,0,0,0,
128.625,0,0,0,
128.626,0,0,0,
128.627,0,0,0,
128.628,0,0,0,
128.629,0,0,0,
128.63,0,0,0,
128.631,0,0,0,
128.632,0,0,0,
128.633,0,0,0,
128.634,0,0,0,
128.635,0,0,0,
128.636,0,0,0,
128.637,0,0,0,
128.638,0,0,0,
128.639,0,0,0,
128.64,0,0,0,
128.641,0,0,0,
128.642,0,0,0,
128.643,0,0,0,
128.644,0,0,0,
128.645,0,0,0,
128.646,0,0,0,
128.647,0,0,0,
128.648,0,0,0,
128.649,0,0,0,
128.65,0,0,0,
128.651,0,0,0,
128.652,0,0,0,
128.653,0,0,0,
128.654,0,0,0,
128.655,0,0,0,
128.656,0,0,0,
128.657,0,0,0,
128.658,0,0,0,
128.659,0,0,0,
128.66,0,0,0,
128.661,0,0,0,
128.662,0,0,0,
128.663,0,0,0,
128.664,0,0,0,
128.665,0,0,0,
128.666,0,0,0,
128.667,0,0,0,
128.668,0,0,0,
128.669,0,0,0,
128.67,0,0,0,
128.671,0,0,0,
128.672,0,0,0,
128.673,0,0,0,
128.674,0,0,0,
128.675,0,0,0,
128.676,0,0,0,
128.677,0,0,0,
128.678,0,0,0,
128.679,0,0,0,
128.68,0,0,0,
128.681,0,0,0,
128.682,0,0,0,
128.683,0,0,0,
128.684,0,0,0,
128.685,0,0,0,
128.686,0,0,0,
128.687,0,0,0,
128.688,0,0,0,
128.689,0,0,0,
128.69,0,0,0,
128.691,0,0,0,
128.692,0,0,0,
128.693,0,0,0,
128.694,0,0,0,
128.695,0,0,0,
128.696,0,0,0,
128.697,0,0,0,
128.698,0,0,0,
128.699,0,0,0,
128.7,0,0,0,
128.701,0,0,0,
128.702,0,0,0,
128.703,0,0,0,
128.704,0,0,0,
128.705,0,0,0,
128.706,0,0,0,
128.707,0,0,0,
128.708,0,0,0,
128.709,0,0,0,
128.71,0,0,0,
128.711,0,0,0,
128.712,0,0,0,
128.713,0,0,0,
128.714,0,0,0,
128.715,0,0,0,
128.716,0,0,0,
128.717,0,0,0,
128.718,0,0,0,
128.719,0,0,0,
128.72,0,0,0,
128.721,0,0,0,
128.722,0,0,0,
128.723,0,0,0,
128.724,0,0,0,
128.725,0,0,0,
128.726,0,0,0,
128.727,0,0,0,
128.728,0,0,0,
128.729,0,0,0,
128.73,0,0,0,
128.731,0,0,0,
128.732,0,0,0,
128.733,0,0,0,
128.734,0,0,0,
128.735,0,0,0,
128.736,0,0,0,
128.737,0,0,0,
128.738,0,0,0,
128.739,0,0,0,
128.74,0,0,0,
128.741,0,0,0,
128.742,0,0,0,
128.743,0,0,0,
128.744,0,0,0,
128.745,0,0,0,
128.746,0,0,0,
128.747,0,0,0,
128.748,0,0,0,
128.749,0,0,0,
128.75,0,0,0,
128.751,0,0,0,
128.752,0,0,0,
128.753,0,0,0,
128.754,0,0,0,
128.755,0,0,0,
128.756,0,0,0,
128.757,0,0,0,
128.758,0,0,0,
128.759,0,0,0,
128.76,0,0,0,
128.761,0,0,0,
128.762,0,0,0,
128.763,0,0,0,
128.764,0,0,0,
128.765,0,0,0,
128.766,0,0,0,
128.767,0,0,0,
128.768,0,0,0,
128.769,0,0,0,
128.77,0,0,0,
128.771,0,0,0,
128.772,0,0,0,
128.773,0,0,0,
128.774,0,0,0,
128.775,0,0,0,
128.776,0,0,0,
128.777,0,0,0,
128.778,0,0,0,
128.779,0,0,0,
128.78,0,0,0,
128.781,0,0,0,
128.782,0,0,0,
128.783,0,0,0,
128.784,0,0,0,
128.785,0,0,0,
128.786,0,0,0,
128.787,0,0,0,
128.788,0,0,0,
128.789,0,0,0,
128.79,0,0,0,
128.791,0,0,0,
128.792,0,0,0,
128.793,0,0,0,
128.794,0,0,0,
128.795,0,0,0,
128.796,0,0,0,
128.797,0,0,0,
128.798,0,0,0,
128.799,0,0,0,
128.8,0,0,0,
128.801,0,0,0,
128.802,0,0,0,
128.803,0,0,0,
128.804,0,0,0,
128.805,0,0,0,
128.806,0,0,0,
128.807,0,0,0,
128.808,0,0,0,
128.809,0,0,0,
128.81,0,0,0,
128.811,0,0,0,
128.812,0,0,0,
128.813,0,0,0,
128.814,0,0,0,
128.815,0,0,0,
128.816,0,0,0,
128.817,0,0,0,
128.818,0,0,0,
128.819,0,0,0,
128.82,0,0,0,
128.821,0,0,0,
128.822,0,0,0,
128.823,0,0,0,
128.824,0,0,0,
128.825,0,0,0,
128.826,0,0,0,
128.827,0,0,0,
128.828,0,0,0,
128.829,0,0,0,
128.83,0,0,0,
128.831,0,0,0,
128.832,0,0,0,
128.833,0,0,0,
128.834,0,0,0,
128.835,0,0,0,
128.836,0,0,0,
128.837,0,0,0,
128.838,0,0,0,
128.839,0,0,0,
128.84,0,0,0,
128.841,0,0,0,
128.842,0,0,0,
128.843,0,0,0,
128.844,0,0,0,
128.845,0,0,0,
128.846,0,0,0,
128.847,0,0,0,
128.848,0,0,0,
128.849,0,0,0,
128.85,0,0,0,
128.851,0,0,0,
128.852,0,0,0,
128.853,0,0,0,
128.854,0,0,0,
128.855,0,0,0,
128.856,0,0,0,
128.857,0,0,0,
128.858,0,0,0,
128.859,0,0,0,
128.86,0,0,0,
128.861,0,0,0,
128.862,0,0,0,
128.863,0,0,0,
128.864,0,0,0,
128.865,0,0,0,
128.866,0,0,0,
128.867,0,0,0,
128.868,0,0,0,
128.869,0,0,0,
128.87,0,0,0,
128.871,0,0,0,
128.872,0,0,0,
128.873,0,0,0,
128.874,0,0,0,
128.875,0,0,0,
128.876,0,0,0,
128.877,0,0,0,
128.878,0,0,0,
128.879,0,0,0,
128.88,0,0,0,
128.881,0,0,0,
128.882,0,0,0,
128.883,0,0,0,
128.884,0,0,0,
128.885,0,0,0,
128.886,0,0,0,
128.887,0,0,0,
128.888,0,0,0,
128.889,0,0,0,
128.89,0,0,0,
128.891,0,0,0,
128.892,0,0,0,
128.893,0,0,0,
128.894,0,0,0,
128.895,0,0,0,
128.896,0,0,0,
128.897,0,0,0,
128.898,0,0,0,
128.899,0,0,0,
128.9,0,0,0,
128.901,0,0,0,
128.902,0,0,0,
128.903,0,0,0,
128.904,0,0,0,
128.905,0,0,0,
128.906,0,0,0,
128.907,0,0,0,
128.908,0,0,0,
128.909,0,0,0,
128.91,0,0,0,
128.911,0,0,0,
128.912,0,0,0,
128.913,0,0,0,
128.914,0,0,0,
128.915,0,0,0,
128.916,0,0,0,
128.917,0,0,0,
128.918,0,0,0,
128.919,0,0,0,
128.92,0,0,0,
128.921,0,0,0,
128.922,0,0,0,
128.923,0,0,0,
128.924,0,0,0,
128.925,0,0,0,
128.926,0,0,0,
128.927,0,0,0,
128.928,0,0,0,
128.929,0,0,0,
128.93,0,0,0,
128.931,0,0,0,
128.932,0,0,0,
128.933,0,0,0,
128.934,0,0,0,
128.935,0,0,0,
128.936,0,0,0,
128.937,0,0,0,
128.938,0,0,0,
128.939,0,0,0,
128.94,0,0,0,
128.941,0,0,0,
128.942,0,0,0,
128.943,0,0,0,
128.944,0,0,0,
128.945,0,0,0,
128.946,0,0,0,
128.947,0,0,0,
128.948,0,0,0,
128.949,0,0,0,
128.95,0,0,0,
128.951,0,0,0,
128.952,0,0,0,
128.953,0,0,0,
128.954,0,0,0,
128.955,0,0,0,
128.956,0,0,0,
128.957,0,0,0,
128.958,0,0,0,
128.959,0,0,0,
128.96,0,0,0,
128.961,0,0,0,
128.962,0,0,0,
128.963,0,0,0,
128.964,0,0,0,
128.965,0,0,0,
128.966,0,0,0,
128.967,0,0,0,
128.968,0,0,0,
128.969,0,0,0,
128.97,0,0,0,
128.971,0,0,0,
128.972,0,0,0,
128.973,0,0,0,
128.974,0,0,0,
128.975,0,0,0,
128.976,0,0,0,
128.977,0,0,0,
128.978,0,0,0,
128.979,0,0,0,
128.98,0,0,0,
128.981,0,0,0,
128.982,0,0,0,
128.983,0,0,0,
128.984,0,0,0,
128.985,0,0,0,
128.986,0,0,0,
128.987,0,0,0,
128.988,0,0,0,
128.989,0,0,0,
128.99,0,0,0,
128.991,-7.053117658e-16,-3.306769584,0.7870127672,
128.992,-5.570463501e-16,-2.609406815,0.6210411011,
128.993,-4.522502565e-16,-2.117876243,0.5040570627,
128.994,-3.792902528e-16,-1.776313758,0.4227652549,
128.995,-3.295869181e-16,-1.543886758,0.3674476464,
128.996,-2.968286551e-16,-1.390751771,0.33100155,
128.997,-2.763814747e-16,-1.295098847,0.3082362234,
128.998,-2.648481293e-16,-1.240990726,0.2953586077,
128.999,-2.597408752e-16,-1.21678314,0.2895973683,
129,-2.592396471e-16,-1.213969999,0.2889280542,
129.001,-2.620139119e-16,-1.226339215,0.2918721849,
129.002,-2.670917253e-16,-1.249355594,0.2973503817,
129.003,-2.73763639e-16,-1.279709753,0.3045750077,
129.004,-2.815122625e-16,-1.314988361,0.3129716884,
129.005,-2.899606752e-16,-1.353433109,0.3221219436,
129.006,-2.988346645e-16,-1.393764503,0.3317212522,
129.007,-3.079350979e-16,-1.435053068,0.3415483976,
129.008,-3.171177147e-16,-1.476625195,0.3514430591,
129.009,-3.262783486e-16,-1.51799431,0.3612894312,
129.01,-3.353421235e-16,-1.558810564,0.371004249,
129.011,-3.442555551e-16,-1.598824053,0.3805280339,
129.012,-3.529807769e-16,-1.637857926,0.3898186949,
129.013,-3.614913204e-16,-1.675788732,0.3988468493,
129.014,-3.697690306e-16,-1.712532043,0.4075924027,
129.015,-3.778018123e-16,-1.748031953,0.4160420482,
129.016,-3.855819824e-16,-1.782253389,0.4241874379,
129.017,-3.931050671e-16,-1.815176498,0.4320238457,
129.018,-4.003689217e-16,-1.846792535,0.4395491896,
129.019,-4.073730892e-16,-1.877100861,0.4467633163,
129.02,-4.141183305e-16,-1.906106741,0.4536674782,
129.021,-4.206062823e-16,-1.933819741,0.4602639505,
129.022,-4.268403604e-16,-1.960252499,0.4665559312,
129.023,-4.327716504e-16,-1.98641063,0.4727828021,
129.024,-4.387567141e-16,-2.014151974,0.4793864407,
129.025,-4.454397129e-16,-2.044332851,0.4865706792,
129.026,-4.52843643e-16,-2.077200053,0.4943942749,
129.027,-4.609208107e-16,-2.112644666,0.5028313201,
129.028,-4.695874376e-16,-2.150367463,0.5118106087,
129.029,-4.787454355e-16,-2.189983815,0.5212406047,
129.03,-4.882955056e-16,-2.231087767,0.5310246951,
129.031,-4.98144492e-16,-2.273289048,0.5410699976,
129.032,-5.082090289e-16,-2.316232504,0.5512919863,
129.033,-5.184168752e-16,-2.359606433,0.5616164766,
129.034,-5.287068737e-16,-2.403144206,0.5719800105,
129.035,-5.390281518e-16,-2.446622044,0.5823293281,
129.036,-5.493389568e-16,-2.489854824,0.5926203695,
129.037,-5.596053724e-16,-2.532691087,0.6028170864,
129.038,-5.69800058e-16,-2.575007949,0.6128902313,
129.039,-5.7990109e-16,-2.61670631,0.6228162177,
129.04,-5.898909402e-16,-2.65770657,0.6325760995,
129.041,-5.997556021e-16,-2.697944915,0.6421546876,
129.042,-6.094838601e-16,-2.737370179,0.6515398039,
129.043,-6.190666889e-16,-2.775941253,0.6607216629,
129.044,-6.284967677e-16,-2.813624963,0.6696923679,
129.045,-6.377680909e-16,-2.850394363,0.6784455049,
129.046,-6.468756605e-16,-2.886227382,0.6869758196,
129.047,-6.558152451e-16,-2.92110575,0.6952789621,
129.048,-6.645831917e-16,-2.95501416,0.7033512884,
129.049,-6.731762819e-16,-2.987939622,0.711189705,
129.05,-6.815916204e-16,-3.019870957,0.7187915503,
129.051,-6.898265511e-16,-3.050798421,0.7261545032,
129.052,-6.978785937e-16,-3.080713407,0.7332765143,
129.053,-7.057453954e-16,-3.109608232,0.7401557529,
129.054,-7.134246961e-16,-3.137475967,0.7467905682,
129.055,-7.209143017e-16,-3.164310313,0.7531794599,
129.056,-7.282120652e-16,-3.190105517,0.7593210563,
129.057,-7.353158722e-16,-3.214856293,0.7652140981,
129.058,-7.422236316e-16,-3.238557784,0.7708574269,
129.059,-7.489332679e-16,-3.261205517,0.7762499767,
129.06,-7.554427169e-16,-3.282795383,0.781390767,
129.061,-7.617499218e-16,-3.303323613,0.7862788994,
129.062,-7.678528319e-16,-3.322786769,0.7909135532,
129.063,-7.737494009e-16,-3.341181732,0.7952939842,
129.064,-7.794375863e-16,-3.358505698,0.7994195225,
129.065,-7.8491535e-16,-3.374756168,0.8032895716,
129.066,-7.90180658e-16,-3.38993095,0.8069036074,
129.067,-7.952314814e-16,-3.404028156,0.8102611783,
129.068,-8.000657969e-16,-3.417046198,0.8133619038,
129.069,-8.046815883e-16,-3.428983787,0.8162054753,
129.07,-8.090768472e-16,-3.439839936,0.8187916552,
129.071,-8.132495743e-16,-3.449613956,0.8211202772,
129.072,-8.171977809e-16,-3.458305455,0.8231912458,
129.073,-8.209194906e-16,-3.465914343,0.8250045367,
129.074,-8.2441274e-16,-3.472440822,0.8265601962,
129.075,-8.276755811e-16,-3.477885397,0.8278583414,
129.076,-8.307060827e-16,-3.482248867,0.8288991601,
129.077,-8.335023321e-16,-3.485532327,0.8296829108,
129.078,-8.360624366e-16,-3.48773717,0.8302099223,
129.079,-8.38384526e-16,-3.488865084,0.8304805938,
129.08,-8.40466754e-16,-3.488918052,0.8304953947,
129.081,-8.423073003e-16,-3.48789835,0.8302548644,
129.082,-8.439043725e-16,-3.485808551,0.8297596125,
129.083,-8.452562086e-16,-3.482651518,0.8290103182,
129.084,-8.463610787e-16,-3.478430408,0.8280077302,
129.085,-8.472172871e-16,-3.47314867,0.8267526669,
129.086,-8.47823175e-16,-3.466810043,0.8252460157,
129.087,-8.481771224e-16,-3.459418557,0.8234887331,
129.088,-8.482775503e-16,-3.450978529,0.8214818445,
129.089,-8.481229233e-16,-3.441494566,0.8192264438,
129.09,-8.477117521e-16,-3.430971562,0.8167236931,
129.091,-8.470425953e-16,-3.419414696,0.8139748229,
129.092,-8.461140624e-16,-3.406829433,0.8109811312,
129.093,-8.44924816e-16,-3.393221519,0.8077439839,
129.094,-8.434735746e-16,-3.378596987,0.804264814,
129.095,-8.417591144e-16,-3.362962147,0.8005451213,
129.096,-8.397802728e-16,-3.346323592,0.7965864725,
129.097,-8.375359499e-16,-3.328688191,0.7923905007,
129.098,-8.350251119e-16,-3.310063093,0.7879589047,
129.099,-8.322467932e-16,-3.29045572,0.7832934492,
129.1,-8.292000991e-16,-3.269873769,0.7783959643,
129.101,-8.258842082e-16,-3.248325211,0.7732683447,
129.102,-8.222983753e-16,-3.225818287,0.7679125498,
129.103,-8.184419336e-16,-3.202361506,0.7623306034,
129.104,-8.143142973e-16,-3.177963646,0.7565245926,
129.105,-8.099149644e-16,-3.152633751,0.7504966681,
129.106,-8.05243519e-16,-3.126381128,0.7442490435,
129.107,-8.002996336e-16,-3.099215346,0.7377839947,
129.108,-7.950830721e-16,-3.071146235,0.7311038595,
129.109,-7.895936919e-16,-3.042183883,0.7242110374,
129.11,-7.838314461e-16,-3.012338631,0.7171079886,
129.111,-7.777963866e-16,-2.981621078,0.7097972341,
129.112,-7.714886655e-16,-2.950042073,0.7022813547,
129.113,-7.649085384e-16,-2.917612712,0.6945629904,
129.114,-7.580563659e-16,-2.884344341,0.6866448405,
129.115,-7.509326163e-16,-2.850248549,0.6785296622,
129.116,-7.435378673e-16,-2.815337168,0.6702202706,
129.117,-7.358728086e-16,-2.779622267,0.6617195378,
129.118,-7.279382439e-16,-2.743116156,0.6530303925,
129.119,-7.197350925e-16,-2.705831376,0.6441558191,
129.12,-7.112643916e-16,-2.6677807,0.6350988572,
129.121,-7.025272981e-16,-2.628977131,0.625862601,
129.122,-6.935250905e-16,-2.589433897,0.6164501986,
129.123,-6.842591702e-16,-2.549164447,0.6068648511,
129.124,-6.747310637e-16,-2.508182454,0.5971098119,
129.125,-6.64942424e-16,-2.466501802,0.5871883864,
129.126,-6.548950318e-16,-2.424136594,0.5771039307,
129.127,-6.445907972e-16,-2.381101139,0.5668598508,
129.128,-6.34031761e-16,-2.337409955,0.5564596026,
129.129,-6.23220096e-16,-2.293077763,0.54590669,
129.13,-6.121581077e-16,-2.248119484,0.5352046648,
129.131,-6.00848236e-16,-2.202550234,0.5243571257,
129.132,-5.892930555e-16,-2.156385324,0.5133677171,
129.133,-5.774952767e-16,-2.109640251,0.5022401288,
129.134,-5.654577468e-16,-2.0623307,0.4909780946,
129.135,-5.531834499e-16,-2.014472534,0.4795853913,
129.136,-5.406755081e-16,-1.966081796,0.4680658383,
129.137,-5.279371813e-16,-1.917174701,0.4564232962,
129.138,-5.149718679e-16,-1.867767631,0.4446616658,
129.139,-5.01783105e-16,-1.817877136,0.4327848872,
129.14,-4.88374568e-16,-1.767519923,0.4207969389,
129.141,-4.747500711e-16,-1.716712856,0.4087018363,
129.142,-4.609135669e-16,-1.665472951,0.3965036312,
129.143,-4.468691457e-16,-1.613817371,0.3842064101,
129.144,-4.326210359e-16,-1.561763418,0.3718142938,
129.145,-4.181736026e-16,-1.509328535,0.3593314355,
129.146,-4.035313475e-16,-1.456530294,0.3467620201,
129.147,-3.886989078e-16,-1.403386395,0.3341102628,
129.148,-3.736810553e-16,-1.349914663,0.3213804083,
129.149,-3.584826955e-16,-1.296133037,0.3085767288,
129.15,-3.431088661e-16,-1.242059568,0.2957035236,
129.151,-3.27564736e-16,-1.187712414,0.2827651172,
129.152,-3.118556037e-16,-1.133109836,0.2697658584,
129.153,-2.959868954e-16,-1.078270188,0.2567101187,
129.154,-2.799641639e-16,-1.023211915,0.2436022914,
129.155,-2.637930862e-16,-0.9679535466,0.2304467895,
129.156,-2.474794618e-16,-0.91251369,0.2172480451,
129.157,-2.310292104e-16,-0.8569110259,0.2040105076,
129.158,-2.144483699e-16,-0.8011643016,0.1907386423,
129.159,-1.977430937e-16,-0.7452923253,0.1774369292,
129.16,-1.809196484e-16,-0.6893139597,0.1641098612,
129.161,-1.639844111e-16,-0.633248116,0.1507619429,
129.162,-1.469438667e-16,-0.5771137475,0.1373976888,
129.163,-1.298046049e-16,-0.5209298438,0.1240216224,
129.164,-1.125733172e-16,-0.4647154237,0.1106382739,
129.165,-9.525679373e-17,-0.408489529,0.09725217921,
129.166,-7.786192016e-17,-0.352271218,0.0838678781,
129.167,-6.039567409e-17,-0.2960795589,0.07048991276,
129.168,-4.286512168e-17,-0.2399336231,0.05712282616,
129.169,-2.5277414e-17,-0.1838524781,0.04377116041,
129.17,-7.63978329e-18,-0.1278551813,0.03043945517,
129.171,1.004046089e-17,-0.07196077249,0.01713224598,
129.172,2.77559356e-17,-0.01618826738,0.003854062625,
129.173,0,0,0,
129.174,0,0,0,
129.175,0,0,0,
129.176,0,0,0,
129.177,0,0,0,
129.178,0,0,0,
129.179,0,0,0,
129.18,0,0,0,
129.181,0,0,0,
129.182,0,0,0,
129.183,0,0,0,
129.184,0,0,0,
129.185,0,0,0,
129.186,0,0,0,
129.187,0,0,0,
129.188,0,0,0,
129.189,0,0,0,
129.19,0,0,0,
129.191,0,0,0,
129.192,0,0,0,
129.193,0,0,0,
129.194,0,0,0,
129.195,0,0,0,
129.196,0,0,0,
129.197,0,0,0,
129.198,0,0,0,
129.199,0,0,0,
129.2,0,0,0,
129.201,0,0,0,
129.202,0,0,0,
129.203,0,0,0,
129.204,0,0,0,
129.205,0,0,0,
129.206,0,0,0,
129.207,0,0,0,
129.208,0,0,0,
129.209,0,0,0,
129.21,0,0,0,
129.211,0,0,0,
129.212,0,0,0,
129.213,0,0,0,
129.214,0,0,0,
129.215,0,0,0,
129.216,0,0,0,
129.217,0,0,0,
129.218,0,0,0,
129.219,0,0,0,
129.22,0,0,0,
129.221,0,0,0,
129.222,0,0,0,
129.223,0,0,0,
129.224,0,0,0,
129.225,0,0,0,
129.226,0,0,0,
129.227,0,0,0,
129.228,0,0,0,
129.229,0,0,0,
129.23,0,0,0,
129.231,0,0,0,
129.232,0,0,0,
129.233,0,0,0,
129.234,0,0,0,
129.235,0,0,0,
129.236,0,0,0,
129.237,0,0,0,
129.238,0,0,0,
129.239,0,0,0,
129.24,0,0,0,
129.241,0,0,0,
129.242,0,0,0,
129.243,0,0,0,
129.244,0,0,0,
129.245,0,0,0,
129.246,0,0,0,
129.247,0,0,0,
129.248,0,0,0,
129.249,0,0,0,
129.25,0,0,0,
129.251,0,0,0,
129.252,0,0,0,
129.253,0,0,0,
129.254,0,0,0,
129.255,0,0,0,
129.256,0,0,0,
129.257,0,0,0,
129.258,0,0,0,
129.259,0,0,0,
129.26,0,0,0,
129.261,0,0,0,
129.262,0,0,0,
129.263,0,0,0,
129.264,0,0,0,
129.265,0,0,0,
129.266,0,0,0,
129.267,0,0,0,
129.268,0,0,0,
129.269,0,0,0,
129.27,0,0,0,
129.271,0,0,0,
129.272,0,0,0,
129.273,0,0,0,
129.274,0,0,0,
129.275,0,0,0,
129.276,0,0,0,
129.277,0,0,0,
129.278,0,0,0,
129.279,0,0,0,
129.28,0,0,0,
129.281,0,0,0,
129.282,0,0,0,
129.283,0,0,0,
129.284,0,0,0,
129.285,0,0,0,
129.286,0,0,0,
129.287,0,0,0,
129.288,0,0,0,
129.289,0,0,0,
129.29,0,0,0,
129.291,0,0,0,
129.292,0,0,0,
129.293,0,0,0,
129.294,0,0,0,
129.295,0,0,0,
129.296,0,0,0,
129.297,0,0,0,
129.298,0,0,0,
129.299,0,0,0,
129.3,0,0,0,
129.301,0,0,0,
129.302,0,0,0,
129.303,0,0,0,
129.304,0,0,0,
129.305,0,0,0,
129.306,0,0,0,
129.307,0,0,0,
129.308,0,0,0,
129.309,0,0,0,
129.31,0,0,0,
129.311,0,0,0,
129.312,0,0,0,
129.313,0,0,0,
129.314,0,0,0,
129.315,0,0,0,
129.316,0,0,0,
129.317,0,0,0,
129.318,0,0,0,
129.319,0,0,0,
129.32,0,0,0,
129.321,0,0,0,
129.323,0,0,0,
129.324,0,0,0,
129.325,0,0,0,
129.326,0,0,0,
129.327,0,0,0,
129.328,0,0,0,
129.329,0,0,0,
129.33,0,0,0,
129.331,0,0,0,
129.332,0,0,0,
